snapshot,category,scope,rank,brand,vendor,avg_monthly_searches,share_pct,mom_pct,yoy_pct
2026-07,formats,MX,5,"SVG","Vector image",5400,1.5,0,22.7
2026-07,formats,MX,6,"ICO","Icon",5400,1.5,0,22.7
2026-07,formats,MX,7,"PSD","Photoshop",5400,1.5,0,-18.2
2026-07,formats,MX,8,"BMP","Raster image",2400,0.7,-15.8,0
2026-07,formats,MX,9,"TIFF","Raster image",1900,0.5,0,0
2026-07,formats,MX,10,"WebP","Raster image",1600,0.4,0,0
2026-07,formats,MX,11,"HEIC","Raster image",1600,0.4,-18.7,-18.7
2026-07,formats,MX,12,"AVIF","Raster image",720,0.2,-18.1,-18.1
2026-07,formats,ID,1,"PDF","Document",301000,68.6,22.3,22.3
2026-07,formats,ID,2,"JPG","Raster image",40500,9.2,-18.2,49.5
2026-07,formats,ID,3,"PNG","Raster image",40500,9.2,0,-18.2
2026-07,formats,ID,4,"GIF","Animation",33100,7.5,0,22.1
2026-07,formats,ID,5,"BMP","Raster image",5400,1.2,-18.2,22.7
2026-07,formats,ID,6,"PSD","Photoshop",5400,1.2,-18.5,0
2026-07,formats,ID,7,"SVG","Vector image",4400,1,0,0
2026-07,formats,ID,8,"WebP","Raster image",2900,0.7,0,0
2026-07,formats,ID,9,"ICO","Icon",2400,0.5,0,0
2026-07,formats,ID,10,"HEIC","Raster image",1900,0.4,0,0
2026-07,formats,ID,11,"TIFF","Raster image",880,0.2,0,-28
2026-07,formats,ID,12,"AVIF","Raster image",590,0.1,22.9,0
2026-07,formats,JP,1,"PDF","Document",301000,50.8,0,-18.3
2026-07,formats,JP,2,"GIF","Animation",165000,27.8,21.8,0
2026-07,formats,JP,3,"PNG","Raster image",18100,3.1,0,-18.5
2026-07,formats,JP,4,"WebP","Raster image",18100,3.1,0,0
2026-07,formats,JP,5,"HEIC","Raster image",18100,3.1,0,-18.5
2026-07,formats,JP,6,"JPG","Raster image",14800,2.5,0,-18.2
2026-07,formats,JP,7,"PSD","Photoshop",14800,2.5,0,-18.2
2026-07,formats,JP,8,"SVG","Vector image",12100,2,0,0
2026-07,formats,JP,9,"ICO","Icon",12100,2,0,22.2
2026-07,formats,JP,10,"AVIF","Raster image",6600,1.1,0,-18.2
2026-07,formats,JP,11,"BMP","Raster image",6600,1.1,0,0
2026-07,formats,JP,12,"TIFF","Raster image",5400,0.9,0,-18.5
2026-07,formats,KR,1,"PDF","Document",49500,43.8,0,22.2
2026-07,formats,KR,2,"GIF","Animation",27100,24,0,22.1
2026-07,formats,KR,3,"PNG","Raster image",9900,8.8,0,0
2026-07,formats,KR,4,"JPG","Raster image",5400,4.8,0,0
2026-07,formats,KR,5,"SVG","Vector image",5400,4.8,0,0
2026-07,formats,KR,6,"WebP","Raster image",4400,3.9,0,0
2026-07,formats,KR,7,"PSD","Photoshop",2900,2.6,0,0
2026-07,formats,KR,8,"HEIC","Raster image",1900,1.7,0,-20.8
2026-07,formats,KR,9,"ICO","Icon",1900,1.7,0,0
2026-07,formats,KR,10,"AVIF","Raster image",1600,1.4,0,-18.7
2026-07,formats,KR,11,"BMP","Raster image",1600,1.4,23.1,0
2026-07,formats,KR,12,"TIFF","Raster image",1300,1.2,0,-23.1
2026-07,formats,IT,1,"PDF","Document",90500,51.3,-17.7,0
2026-07,formats,IT,2,"GIF","Animation",40500,23,-18.3,0
2026-07,formats,IT,3,"PNG","Raster image",12100,6.9,-18.2,-18.2
2026-07,formats,IT,4,"BMP","Raster image",8100,4.6,22.2,22.2
2026-07,formats,IT,5,"JPG","Raster image",6600,3.7,-18.5,0
2026-07,formats,IT,6,"PSD","Photoshop",5400,3.1,-33.3,-33.3
2026-07,formats,IT,7,"SVG","Vector image",3600,2,-18.2,0
2026-07,formats,IT,8,"ICO","Icon",3600,2,24.1,0
2026-07,formats,IT,9,"HEIC","Raster image",2400,1.4,-20.8,-34.5
2026-07,formats,IT,10,"WebP","Raster image",1600,0.9,-15.8,0
2026-07,formats,IT,11,"TIFF","Raster image",1300,0.7,0,-23.1
2026-07,formats,IT,12,"AVIF","Raster image",720,0.4,-18.1,-18.1
2026-07,formats,ES,1,"PDF","Document",74000,40,-18.2,22.3
2026-07,formats,ES,2,"GIF","Animation",60500,32.7,-33.1,22.4
2026-07,formats,ES,3,"PNG","Raster image",14800,8,-33.1,0
2026-07,formats,ES,4,"ICO","Icon",12100,6.5,-18.2,22.2
2026-07,formats,ES,5,"JPG","Raster image",8100,4.4,-18.5,-18.5
2026-07,formats,ES,6,"SVG","Vector image",4400,2.4,-33.3,0
2026-07,formats,ES,7,"PSD","Photoshop",4400,2.4,-33.3,-18.2
2026-07,formats,ES,8,"WebP","Raster image",1600,0.9,-15.8,23.1
2026-07,formats,ES,9,"HEIC","Raster image",1600,0.9,0,0
2026-07,formats,ES,10,"BMP","Raster image",1600,0.9,-15.8,0
2026-07,formats,ES,11,"TIFF","Raster image",1300,0.7,-23.1,0
2026-07,formats,ES,12,"AVIF","Raster image",720,0.4,-18.1,0
2026-07,formats,NL,1,"GIF","Animation",40500,47.9,0,49.4
2026-07,formats,NL,2,"PDF","Document",22200,26.3,0,-18.5
2026-07,formats,NL,3,"PNG","Raster image",5400,6.4,0,0
2026-07,formats,NL,4,"JPG","Raster image",4400,5.2,0,22.2
2026-07,formats,NL,5,"SVG","Vector image",2900,3.4,0,0
2026-07,formats,NL,6,"ICO","Icon",1900,2.2,18.8,0
2026-07,formats,NL,7,"PSD","Photoshop",1900,2.2,-15.8,-15.8
2026-07,formats,NL,8,"WebP","Raster image",1300,1.5,-23.1,-23.1
2026-07,formats,NL,9,"HEIC","Raster image",1300,1.5,0,-23.1
2026-07,formats,NL,10,"BMP","Raster image",1300,1.5,0,0
2026-07,formats,NL,11,"TIFF","Raster image",880,1,0,0
2026-07,formats,NL,12,"AVIF","Raster image",590,0.7,22.9,0
2026-07,formats,TR,1,"PDF","Document",90500,52.6,22.3,22.3
2026-07,formats,TR,2,"GIF","Animation",40500,23.5,0,49.4
2026-07,formats,TR,3,"PNG","Raster image",18100,10.5,0,0
2026-07,formats,TR,4,"JPG","Raster image",9900,5.8,0,22.2
2026-07,formats,TR,5,"SVG","Vector image",2900,1.7,0,0
2026-07,formats,TR,6,"PSD","Photoshop",2900,1.7,-17.2,0
2026-07,formats,TR,7,"ICO","Icon",2400,1.4,0,0
2026-07,formats,TR,8,"WebP","Raster image",1600,0.9,0,0
2026-07,formats,TR,9,"TIFF","Raster image",1300,0.8,0,0
2026-07,formats,TR,10,"BMP","Raster image",880,0.5,0,0
2026-07,formats,TR,11,"HEIC","Raster image",720,0.4,22,-18.2
2026-07,formats,TR,12,"AVIF","Raster image",320,0.2,-18.7,0
2026-07,formats,VN,1,"PDF","Document",49500,43.5,-18.2,22.2
2026-07,formats,VN,2,"GIF","Animation",33100,29.1,-18.1,22.1
2026-07,formats,VN,3,"PNG","Raster image",14800,13,0,-18.2
2026-07,formats,VN,4,"JPG","Raster image",3600,3.2,-19.4,0
2026-07,formats,VN,5,"BMP","Raster image",3600,3.2,-34.1,0
2026-07,formats,VN,6,"SVG","Vector image",2400,2.1,0,0
2026-07,formats,VN,7,"PSD","Photoshop",2400,2.1,0,-17.2
2026-07,formats,VN,8,"ICO","Icon",1900,1.7,0,-20.8
2026-07,formats,VN,9,"WebP","Raster image",1000,0.9,0,0
2026-07,formats,VN,10,"HEIC","Raster image",720,0.6,0,-18.2
2026-07,formats,VN,11,"TIFF","Raster image",480,0.4,0,-18.7
2026-07,formats,VN,12,"AVIF","Raster image",320,0.3,-17.9,0
2026-07,formats,PL,1,"GIF","Animation",49500,37.6,-18.2,0
2026-07,formats,PL,2,"PDF","Document",40500,30.8,0,0
2026-07,formats,PL,3,"JPG","Raster image",12100,9.2,22.2,22.2
2026-07,formats,PL,4,"PNG","Raster image",8100,6.2,-18.5,0
2026-07,formats,PL,5,"PSD","Photoshop",5400,4.1,0,-18.5
2026-07,formats,PL,6,"SVG","Vector image",3600,2.7,0,0
2026-07,formats,PL,7,"BMP","Raster image",3600,2.7,-19.4,0
2026-07,formats,PL,8,"HEIC","Raster image",2400,1.8,0,-34.5
2026-07,formats,PL,9,"WebP","Raster image",1900,1.4,0,0
2026-07,formats,PL,10,"ICO","Icon",1900,1.4,26.3,26.3
2026-07,formats,PL,11,"TIFF","Raster image",1600,1.2,0,46.2
2026-07,formats,PL,12,"AVIF","Raster image",880,0.7,-18.2,-18.2
2026-07,formats,SG,1,"PDF","Document",14800,39.6,0,0
2026-07,formats,SG,2,"GIF","Animation",9900,26.5,-18.2,-18.2
2026-07,formats,SG,3,"PNG","Raster image",2900,7.7,-17.2,-17.2
2026-07,formats,SG,4,"PSD","Photoshop",2900,7.7,51.7,51.7
2026-07,formats,SG,5,"JPG","Raster image",1900,5.1,-15.8,-15.8
2026-07,formats,SG,6,"SVG","Vector image",1900,5.1,0,0
2026-07,formats,SG,7,"ICO","Icon",720,1.9,0,0
2026-07,formats,SG,8,"WebP","Raster image",590,1.6,0,0
2026-07,formats,SG,9,"TIFF","Raster image",590,1.6,-18.7,-33.9
2026-07,formats,SG,10,"HEIC","Raster image",480,1.3,0,-18.6
2026-07,formats,SG,11,"BMP","Raster image",480,1.3,0,0
2026-07,formats,SG,12,"AVIF","Raster image",260,0.7,23.8,0
2026-07,formats,SA,1,"PDF","Document",60500,64.5,0,22.2
2026-07,formats,SA,2,"GIF","Animation",18100,19.3,0,49.6
2026-07,formats,SA,3,"PNG","Raster image",6600,7,-18.5,-18.5
2026-07,formats,SA,4,"JPG","Raster image",3600,3.8,-19.4,-19.4
2026-07,formats,SA,5,"PSD","Photoshop",1600,1.7,30,-63.9
2026-07,formats,SA,6,"SVG","Vector image",1000,1.1,0,30
2026-07,formats,SA,7,"ICO","Icon",880,0.9,0,0
2026-07,formats,SA,8,"BMP","Raster image",720,0.8,0,22
2026-07,formats,SA,9,"WebP","Raster image",320,0.3,-33.3,-18.7
2026-07,formats,SA,10,"TIFF","Raster image",260,0.3,21.4,-19
2026-07,formats,SA,11,"HEIC","Raster image",210,0.2,-17.6,-17.6
2026-07,formats,SA,12,"AVIF","Raster image",70,0.1,-22.2,-22.2
