snapshot,category,scope,rank,brand,vendor,avg_monthly_searches,share_pct,mom_pct,yoy_pct
2026-07,crypto,ID,2,"Bybit","Exchange",40500,10.3,0,-45.3
2026-07,crypto,ID,3,"Kraken","Exchange",33100,8.4,-33.1,0
2026-07,crypto,ID,4,"OKX","Exchange",33100,8.4,0,-45.3
2026-07,crypto,ID,5,"Bitget","Exchange",33100,8.4,0,-45.3
2026-07,crypto,ID,6,"MEXC","Exchange",27100,6.9,-55.2,-18.1
2026-07,crypto,ID,7,"Coinbase","Exchange",18100,4.6,0,-55.4
2026-07,crypto,ID,8,"MetaMask","Wallet",14800,3.7,-45.3,-63.5
2026-07,crypto,ID,9,"KuCoin","Exchange",14800,3.7,-55.2,-55.2
2026-07,crypto,ID,10,"Trust Wallet","Wallet",6600,1.7,-18.2,-63.6
2026-07,crypto,ID,11,"Phantom","Wallet",5400,1.4,22.2,-55.6
2026-07,crypto,ID,12,"Crypto.com","Exchange",1300,0.3,-28,-55
2026-07,crypto,ID,13,"Ledger","Wallet",880,0.2,-18.1,-54.6
2026-07,crypto,ID,14,"Blockchain.com","Wallet",590,0.1,-33.3,-74
2026-07,crypto,ID,15,"Exodus","Wallet",320,0.1,-33.3,-70.8
2026-07,crypto,ID,16,"Gemini","Exchange",210,0.1,-19,-19
2026-07,crypto,JP,1,"MetaMask","Wallet",165000,56.2,-99,-55.4
2026-07,crypto,JP,2,"MEXC","Exchange",27100,9.2,0,0
2026-07,crypto,JP,3,"Bybit","Exchange",27100,9.2,0,-63.5
2026-07,crypto,JP,4,"Binance","Exchange",22200,7.6,0,0
2026-07,crypto,JP,5,"Bitget","Exchange",18100,6.2,0,22.3
2026-07,crypto,JP,6,"OKX","Exchange",9900,3.4,0,-18.2
2026-07,crypto,JP,7,"Coinbase","Exchange",8100,2.8,-18.5,-33.3
2026-07,crypto,JP,8,"Kraken","Exchange",6600,2.2,0,22.2
2026-07,crypto,JP,9,"KuCoin","Exchange",3600,1.2,24.1,-18.2
2026-07,crypto,JP,10,"Trust Wallet","Wallet",2900,1,0,0
2026-07,crypto,JP,11,"Phantom","Wallet",1900,0.6,13.6,-37.5
2026-07,crypto,JP,12,"Crypto.com","Exchange",390,0.1,-33.3,-33.3
2026-07,crypto,JP,13,"Ledger","Wallet",260,0.1,0,178.6
2026-07,crypto,JP,14,"Exodus","Wallet",210,0.1,0,-64.1
2026-07,crypto,JP,15,"Blockchain.com","Wallet",140,0,-18.2,-35.7
2026-07,crypto,JP,16,"Gemini","Exchange",50,0,33.3,0
2026-07,crypto,KR,1,"OKX","Exchange",49500,29.6,0,0
2026-07,crypto,KR,2,"Bybit","Exchange",40500,24.2,-33.3,-63.5
2026-07,crypto,KR,3,"Binance","Exchange",33100,19.8,22.1,-18.3
2026-07,crypto,KR,4,"MEXC","Exchange",14800,8.8,0,-55.2
