snapshot,category,scope,rank,brand,vendor,avg_monthly_searches,share_pct,mom_pct,yoy_pct
2026-06,storage,BR,4,"WeTransfer","Bending Spoons",450000,11,22.3,0
2026-06,storage,BR,5,"Dropbox","Dropbox",165000,4,0,0
2026-06,storage,BR,6,"MediaFire","MediaFire",135000,3.3,0,0
2026-06,storage,BR,7,"Terabox","Flextech",49500,1.2,0,0
2026-06,storage,BR,8,"MEGA","MEGA",14800,0.4,0,-18.2
2026-06,storage,BR,9,"Nextcloud","Nextcloud",12100,0.3,0,0
2026-06,storage,BR,10,"pCloud","pCloud",6600,0.2,0,22.2
2026-06,storage,BR,11,"Proton Drive","Proton",5400,0.1,22.7,125
2026-06,storage,BR,12,"iDrive","iDrive",2900,0.1,20.8,0
2026-06,storage,BR,13,"Backblaze","Backblaze",2400,0.1,-20.8,-20.8
2026-06,storage,BR,14,"Amazon Photos","Amazon",1900,0,26.3,26.3
2026-06,storage,MX,1,"iCloud","Apple",823000,35,0,0
2026-06,storage,MX,2,"OneDrive","Microsoft",450000,19.1,22.3,0
2026-06,storage,MX,3,"WeTransfer","Bending Spoons",450000,19.1,0,-18.2
2026-06,storage,MX,4,"Google Drive","Google",368000,15.6,22.3,22.3
2026-06,storage,MX,5,"Dropbox","Dropbox",165000,7,0,-18.2
2026-06,storage,MX,6,"MediaFire","MediaFire",49500,2.1,0,0
2026-06,storage,MX,7,"Terabox","Flextech",27100,1.2,0,22.1
2026-06,storage,MX,8,"pCloud","pCloud",5400,0.2,0,22.7
2026-06,storage,MX,9,"MEGA","MEGA",4400,0.2,0,-18.5
2026-06,storage,MX,10,"Nextcloud","Nextcloud",4400,0.2,-18.5,0
2026-06,storage,MX,11,"iDrive","iDrive",1900,0.1,0,-15.8
2026-06,storage,MX,12,"Proton Drive","Proton",1600,0.1,18.8,90
2026-06,storage,MX,13,"Amazon Photos","Amazon",1600,0.1,0,0
2026-06,storage,MX,14,"Backblaze","Backblaze",720,0,-18.2,0
2026-06,storage,ID,1,"Google Drive","Google",2240000,71.1,0,49.7
2026-06,storage,ID,2,"iCloud","Apple",450000,14.3,0,22.2
2026-06,storage,ID,3,"OneDrive","Microsoft",165000,5.2,-17.9,-17.9
2026-06,storage,ID,4,"Terabox","Flextech",110000,3.5,0,22.7
2026-06,storage,ID,5,"MediaFire","MediaFire",74000,2.3,22.3,22.3
2026-06,storage,ID,6,"Dropbox","Dropbox",49500,1.6,-18.2,-18.2
2026-06,storage,ID,7,"WeTransfer","Bending Spoons",49500,1.6,0,-18.2
2026-06,storage,ID,8,"Nextcloud","Nextcloud",6600,0.2,0,0
2026-06,storage,ID,9,"pCloud","pCloud",2900,0.1,0,20.8
2026-06,storage,ID,10,"MEGA","MEGA",2400,0.1,0,-17.2
